#t, S, I, R
6.403264 967.923304 29.116994 2.959702 
6.412956 967.814008 29.214999 2.970994 
6.422651 967.704325 29.313349 2.982327 
6.432349 967.594253 29.412046 2.993701 
6.442050 967.483792 29.511091 3.005117 
6.451754 967.372940 29.610485 3.016575 
6.461460 967.261696 29.710230 3.028075 
6.471169 967.150058 29.810326 3.039616 
6.480881 967.038024 29.910775 3.051200 
6.490595 966.925595 30.011579 3.062826 
6.500313 966.812767 30.112738 3.074495 
6.510033 966.699540 30.214253 3.086206 
6.519756 966.585913 30.316126 3.097960 
6.529482 966.471884 30.418359 3.109758 
6.539210 966.357451 30.520951 3.121598 
6.548941 966.242613 30.623905 3.133481 
6.558675 966.127369 30.727222 3.145408 
6.568412 966.011718 30.830903 3.157379 
6.578151 965.895657 30.934949 3.169393 
6.587893 965.779186 31.039362 3.181452 
6.597638 965.662304 31.144142 3.193554 
6.607386 965.545007 31.249292 3.205701 
6.617136 965.427296 31.354811 3.217892 
6.626890 965.309169 31.460703 3.230128 
6.636645 965.190625 31.566967 3.242408 
6.646404 965.071661 31.673605 3.254734 
6.656165 964.952276 31.780619 3.267104 
6.665929 964.832470 31.888010 3.279520 
6.675696 964.712240 31.995779 3.291981 
6.685466 964.591586 32.103926 3.304488 
6.695238 964.470504 32.212455 3.317041 
6.705013 964.348995 32.321366 3.329639 
6.714791 964.227057 32.430659 3.342284 
6.724571 964.104688 32.540338 3.354975 
6.734354 963.981886 32.650402 3.367712 
6.744140 963.858651 32.760853 3.380496 
6.753928 963.734980 32.871693 3.393327 
6.763720 963.610872 32.982923 3.406205 
6.773514 963.486326 33.094544 3.419130 
6.783310 963.361340 33.206558 3.432102 
6.793110 963.235913 33.318966 3.445122 
6.802912 963.110043 33.431768 3.458189 
6.812717 962.983728 33.544968 3.471304 
6.822524 962.856967 33.658565 3.484468 
6.832334 962.729759 33.772562 3.497679 
6.842147 962.602101 33.886960 3.510939 
6.851963 962.473993 34.001759 3.524248 
6.861781 962.345433 34.116962 3.537605 
6.871602 962.216419 34.232570 3.551011 
6.881426 962.086949 34.348584 3.564467 
6.891252 961.957023 34.465006 3.577971 
6.901082 961.826638 34.581837 3.591525 
6.910913 961.695793 34.699078 3.605129 
6.920748 961.564486 34.816731 3.618783 
6.930585 961.432716 34.934798 3.632487 
6.940425 961.300481 35.053279 3.646240 
6.950268 961.167779 35.172176 3.660045 
6.960113 961.034610 35.291490 3.673900 
6.969961 960.900971 35.411224 3.687806 
6.979811 960.766860 35.531378 3.701762 
6.989665 960.632276 35.651953 3.715770 
6.999521 960.497218 35.772952 3.729830 
7.009380 960.361684 35.894376 3.743940 
7.019241 960.225671 36.016226 3.758103 
7.029105 960.089179 36.138503 3.772318 
7.038972 959.952206 36.261210 3.786584 
7.048841 959.814750 36.384347 3.800903 
7.058713 959.676809 36.507916 3.815275 
7.068588 959.538383 36.631918 3.829699 
7.078466 959.399468 36.756356 3.844177 
7.088346 959.260064 36.881229 3.858707 
7.098229 959.120168 37.006541 3.873291 
7.108114 958.979780 37.132293 3.887928 
7.118003 958.838896 37.258485 3.902619 
7.127894 958.697517 37.385119 3.917364 
7.137787 958.555639 37.512198 3.932163 
7.147684 958.413262 37.639722 3.947016 
7.157583 958.270383 37.767693 3.961924 
7.167484 958.127001 37.896113 3.976886 
7.177389 957.983114 38.024982 3.991904 
7.187296 957.838720 38.154304 4.006977 
7.197205 957.693817 38.284078 4.022105 
7.207118 957.548405 38.414307 4.037288 
7.217033 957.402480 38.544992 4.052528 
7.226951 957.256042 38.676135 4.067823 
7.236871 957.109088 38.807737 4.083175 
7.246794 956.961617 38.939800 4.098583 
7.256720 956.813627 39.072326 4.114047 
7.266649 956.665116 39.205316 4.129569 
7.276580 956.516082 39.338771 4.145147 
7.286514 956.366524 39.472693 4.160783 
7.296450 956.216440 39.607084 4.176476 
7.306390 956.065827 39.741946 4.192227 
7.316332 955.914685 39.877279 4.208036 
7.326276 955.763011 40.013087 4.223903 
7.336224 955.610803 40.149369 4.239828 
7.346174 955.458060 40.286128 4.255812 
7.356126 955.304780 40.423366 4.271854 
7.366082 955.150961 40.561083 4.287956 
7.376040 954.996601 40.699282 4.304117 
7.386001 954.841698 40.837965 4.320337 
7.395964 954.686251 40.977133 4.336617 
7.405930 954.530257 41.116787 4.352957 
7.415899 954.373714 41.256929 4.369356 
7.425871 954.216622 41.397561 4.385817 
7.435845 954.058977 41.538685 4.402338 
7.445822 953.900778 41.680303 4.418919 
7.455802 953.742023 41.822415 4.435562 
7.465784 953.582711 41.965023 4.452266 
7.475769 953.422838 42.108130 4.469031 
7.485757 953.262404 42.251737 4.485859 
7.495747 953.101407 42.395846 4.502748 
7.505740 952.939843 42.540458 4.519699 
7.515736 952.777713 42.685575 4.536713 
7.525735 952.615012 42.831199 4.553789 
7.535736 952.451741 42.977331 4.570928 
7.545740 952.287896 43.123973 4.588131 
7.555747 952.123476 43.271128 4.605397 
7.565756 951.958478 43.418796 4.622726 
7.575768 951.792901 43.566979 4.640119 
7.585783 951.626743 43.715680 4.657577 
7.595801 951.460002 43.864900 4.675099 
7.605821 951.292675 44.014640 4.692685 
7.615844 951.124762 44.164902 4.710336 
7.625870 950.956259 44.315689 4.728052 
7.635898 950.787164 44.467002 4.745834 
7.645929 950.617477 44.618843 4.763681 
7.655963 950.447194 44.771213 4.781594 
7.666000 950.276314 44.924114 4.799572 
7.676039 950.104834 45.077548 4.817618 
7.686081 949.932753 45.231518 4.835730 
7.696126 949.760068 45.386024 4.853908 
7.706173 949.586778 45.541068 4.872154 
7.716224 949.412880 45.696653 4.890467 
7.726277 949.238373 45.852780 4.908847 
7.736332 949.063253 46.009451 4.927296 
7.746391 948.887520 46.166668 4.945812 
7.756452 948.711171 46.324432 4.964397 
7.766516 948.534204 46.482746 4.983051 
7.776583 948.356616 46.641611 5.001773 
7.786652 948.178406 46.801029 5.020564 
7.796725 947.999572 46.961003 5.039425 
7.806800 947.820111 47.121533 5.058356 
7.816877 947.640022 47.282622 5.077356 
7.826958 947.459301 47.444272 5.096427 
7.837041 947.277948 47.606484 5.115568 
7.847127 947.095959 47.769261 5.134779 
7.857216 946.913333 47.932604 5.154062 
7.867308 946.730068 48.096516 5.173416 
7.877402 946.546161 48.260997 5.192842 
7.887499 946.361610 48.426051 5.212339 
7.897599 946.176413 48.591679 5.231908 
7.907702 945.990568 48.757882 5.251550 
7.917807 945.804072 48.924664 5.271264 
7.927916 945.616923 49.092025 5.291051 
7.938027 945.429120 49.259968 5.310912 
7.948141 945.240660 49.428495 5.330846 
7.958257 945.051540 49.597607 5.350853 
7.968377 944.861758 49.767307 5.370935 
7.978499 944.671313 49.937596 5.391091 
7.988624 944.480201 50.108477 5.411321 
7.998752 944.288422 50.279952 5.431627 
8.008883 944.095971 50.452022 5.452007 
8.019016 943.902848 50.624689 5.472463 
8.029152 943.709049 50.797956 5.492995 
8.039292 943.514573 50.971825 5.513602 
8.049434 943.319417 51.146297 5.534286 
8.059578 943.123578 51.321375 5.555047 
8.069726 942.927056 51.497060 5.575884 
8.079876 942.729846 51.673355 5.596799 
8.090030 942.531948 51.850261 5.617791 
8.100186 942.333358 52.027781 5.638861 
8.110345 942.134074 52.205917 5.660009 
8.120507 941.934094 52.384671 5.681235 
8.130671 941.733416 52.564044 5.702540 
8.140839 941.532037 52.744040 5.723924 
8.151009 941.329954 52.924659 5.745387 
8.161183 941.127166 53.105904 5.766930 
8.171359 940.923670 53.287778 5.788552 
8.181538 940.719463 53.470282 5.810255 
8.191720 940.514544 53.653418 5.832038 
8.201904 940.308909 53.837189 5.853902 
8.212092 940.102557 54.021596 5.875847 
8.222282 939.895484 54.206641 5.897874 
8.232476 939.687690 54.392328 5.919982 
8.242672 939.479170 54.578658 5.942173 
8.252871 939.269922 54.765632 5.964445 
8.263073 939.059945 54.953254 5.986801 
8.273278 938.849236 55.141525 6.009239 
8.283486 938.637791 55.330448 6.031761 
8.293697 938.425609 55.520024 6.054366 
8.303911 938.212688 55.710257 6.077055 
8.314128 937.999024 55.901147 6.099829 
8.324347 937.784616 56.092698 6.122687 
8.334570 937.569460 56.284911 6.145630 
8.344795 937.353554 56.477788 6.168658 
8.355024 937.136896 56.671332 6.191772 
8.365255 936.919483 56.865546 6.214972 
8.375489 936.701312 57.060430 6.238258 
8.385727 936.482382 57.255988 6.261630 
8.395967 936.262688 57.452222 6.285089 
8.406210 936.042230 57.649134 6.308636 
8.416456 935.821004 57.846726 6.332270 
8.426706 935.599008 58.045000 6.355992 
8.436958 935.376239 58.243959 6.379803 
8.447213 935.152694 58.443605 6.403702 
8.457471 934.928371 58.643940 6.427689 
8.467732 934.703267 58.844966 6.451767 
8.477996 934.477380 59.046686 6.475933 
8.488263 934.250707 59.249103 6.500190 
8.498533 934.023246 59.452217 6.524537 
8.508806 933.794993 59.656033 6.548974 
8.519083 933.565946 59.860551 6.573503 
8.529362 933.336102 60.065775 6.598123 
8.539644 933.105460 60.271706 6.622835 
8.549929 932.874015 60.478347 6.647638 
8.560218 932.641765 60.685700 6.672535 
8.570509 932.408708 60.893768 6.697523 
8.580803 932.174841 61.102553 6.722605 
8.591101 931.940161 61.312058 6.747781 
8.601401 931.704666 61.522284 6.773050 
8.611705 931.468352 61.733234 6.798414 
8.622012 931.231218 61.944910 6.823872 
8.632321 930.993259 62.157316 6.849425 
8.642634 930.754474 62.370452 6.875074 
8.652950 930.514860 62.584323 6.900818 
8.663269 930.274413 62.798929 6.926658 
8.673591 930.033132 63.014274 6.952594 
8.683916 929.791013 63.230359 6.978628 
8.694245 929.548053 63.447188 7.004758 
8.704576 929.304251 63.664763 7.030986 
8.714911 929.059602 63.883086 7.057312 
8.725249 928.814104 64.102159 7.083737 
8.735590 928.567754 64.321986 7.110260 
8.745934 928.320550 64.542568 7.136882 
8.756281 928.072489 64.763908 7.163603 
8.766631 927.823567 64.986009 7.190425 
8.776985 927.573781 65.208872 7.217347 
8.787341 927.323130 65.432501 7.244369 
8.797701 927.071609 65.656898 7.271492 
8.808064 926.819217 65.882066 7.298717 
8.818431 926.565950 66.108007 7.326043 
8.828800 926.311805 66.334723 7.353472 
8.839173 926.056780 66.562217 7.381003 
8.849549 925.800871 66.790492 7.408637 
8.859928 925.544075 67.019550 7.436375 
8.870310 925.286390 67.249393 7.464217 
8.880696 925.027813 67.480025 7.492162 
8.891084 924.768340 67.711448 7.520213 
8.901477 924.507968 67.943664 7.548368 
8.911872 924.246696 68.176676 7.576629 
8.922270 923.984519 68.410486 7.604995 
8.932672 923.721434 68.645098 7.633468 
8.943077 923.457439 68.880513 7.662047 
8.953486 923.192531 69.116735 7.690734 
8.963898 922.926706 69.353766 7.719528 
8.974313 922.659961 69.591608 7.748430 
8.984731 922.392294 69.830265 7.777441 
8.995153 922.123702 70.069739 7.806560 
9.005578 921.854180 70.310032 7.835788 
9.016006 921.583727 70.551147 7.865126 
9.026438 921.312339 70.793087 7.894574 
9.036873 921.040013 71.035854 7.924132 
9.047311 920.766746 71.279452 7.953802 
9.057753 920.492535 71.523883 7.983583 
9.068198 920.217376 71.769149 8.013475 
9.078646 919.941267 72.015253 8.043480 
9.089098 919.664204 72.262198 8.073597 
9.099553 919.386185 72.509987 8.103828 
9.110012 919.107205 72.758623 8.134172 
9.120474 918.827263 73.008107 8.164630 
9.130939 918.546354 73.258444 8.195203 
9.141408 918.264475 73.509635 8.225890 
9.151880 917.981624 73.761683 8.256693 
9.162356 917.697797 74.014592 8.287612 
9.172835 917.412991 74.268363 8.318646 
9.183318 917.127202 74.523000 8.349798 
9.193804 916.840428 74.778506 8.381067 
9.204294 916.552665 75.034882 8.412453 
9.214787 916.263909 75.292133 8.443958 
9.225284 915.974159 75.550261 8.475581 
9.235784 915.683409 75.809268 8.507323 
9.246287 915.391658 76.069158 8.539184 
9.256795 915.098901 76.329933 8.571166 
9.267305 914.805136 76.591596 8.603268 
9.277820 914.510359 76.854150 8.635491 
9.288337 914.214566 77.117598 8.667835 
9.298859 913.917755 77.381943 8.700301 
9.309384 913.619922 77.647188 8.732890 
9.319912 913.321064 77.913334 8.765602 
9.330444 913.021177 78.180386 8.798436 
9.340980 912.720258 78.448347 8.831395 
9.351519 912.418304 78.717218 8.864478 
9.362062 912.115311 78.987004 8.897685 
9.372608 911.811275 79.257706 8.931018 
9.383159 911.506194 79.529328 8.964477 
9.393712 911.200064 79.801873 8.998062 
9.404270 910.892882 80.075344 9.031774 
9.414831 910.584643 80.349744 9.065613 
9.425396 910.275345 80.625075 9.099580 
9.435964 909.964984 80.901341 9.133676 
9.446536 909.653556 81.178544 9.167900 
9.457112 909.341059 81.456688 9.202253 
9.467692 909.027488 81.735775 9.236737 
9.478275 908.712841 82.015809 9.271350 
9.488862 908.397113 82.296792 9.306095 
9.499453 908.080301 82.578728 9.340971 
9.510048 907.762402 82.861620 9.375978 
9.520646 907.443412 83.145470 9.411119 
9.531248 907.123327 83.430281 9.446392 
9.541854 906.802144 83.716058 9.481799 
9.552464 906.479859 84.002802 9.517340 
9.563077 906.156469 84.290516 9.553015 
9.573694 905.831969 84.579205 9.588825 
9.584316 905.506358 84.868871 9.624772 
9.594941 905.179630 85.159516 9.660854 
9.605569 904.851782 85.451145 9.697073 
9.616202 904.522811 85.743759 9.733429 
9.626839 904.192713 86.037363 9.769924 
9.637479 903.861484 86.331960 9.806556 
9.648124 903.529121 86.627551 9.843328 
9.658772 903.195620 86.924142 9.880239 
9.669424 902.860976 87.221734 9.917290 
9.680080 902.525188 87.520331 9.954481 
9.690740 902.188249 87.819937 9.991814 
9.701404 901.850158 88.120553 10.029289 
9.712072 901.510911 88.422184 10.066905 
9.722744 901.170503 88.724832 10.104665 
9.733420 900.828930 89.028501 10.142568 
9.744100 900.486190 89.333195 10.180616 
9.754784 900.142278 89.638915 10.218807 
9.765472 899.797190 89.945666 10.257144 
9.776164 899.450923 90.253450 10.295627 
9.786861 899.103473 90.562271 10.334256 
9.797561 898.754835 90.872132 10.373032 
9.808265 898.405007 91.183037 10.411956 
9.818973 898.053985 91.494988 10.451028 
9.829686 897.701763 91.807988 10.490248 
9.840402 897.348340 92.122042 10.529618 
9.851123 896.993710 92.437152 10.569138 
9.861848 896.637870 92.753322 10.608808 
9.872577 896.280815 93.070555 10.648630 
9.883310 895.922543 93.388854 10.688603 
9.894047 895.563049 93.708222 10.728729 
9.904789 895.202329 94.028664 10.769007 
9.915535 894.840380 94.350181 10.809439 
9.926285 894.477196 94.672778 10.850026 
9.937039 894.112775 94.996458 10.890767 
9.947797 893.747113 95.321224 10.931664 
9.958560 893.380204 95.647079 10.972716 
9.969327 893.012046 95.974028 11.013926 
9.980098 892.642635 96.302072 11.055293 
9.990874 892.271965 96.631217 11.096818 
10.001654 891.900034 96.961464 11.138501 
10.012438 891.526838 97.292818 11.180344 
10.023226 891.152371 97.625282 11.222347 
10.034019 890.776631 97.958859 11.264511 
10.044816 890.399612 98.293552 11.306835 
10.055618 890.021312 98.629366 11.349322 
10.066424 889.641726 98.966303 11.391971 
10.077235 889.260849 99.304368 11.434783 
10.088049 888.878678 99.643563 11.477760 
10.098869 888.495208 99.983891 11.520900 
10.109693 888.110436 100.325357 11.564206 
10.120521 887.724357 100.667964 11.607678 
10.131354 887.336968 101.011716 11.651317 
10.142191 886.948263 101.356615 11.695123 
10.153033 886.558238 101.702665 11.739096 
10.163879 886.166891 102.049870 11.783239 
10.174730 885.774215 102.398234 11.827550 
10.185585 885.380208 102.747760 11.872032 
10.196445 884.984865 103.098451 11.916684 
10.207310 884.588181 103.450311 11.961508 
10.218179 884.190152 103.803344 12.006504 
10.229053 883.790775 104.157552 12.051673 
10.239931 883.390044 104.512941 12.097015 
10.250814 882.987956 104.869512 12.142532 
10.261702 882.584506 105.227271 12.188223 
10.272594 882.179690 105.586220 12.234090 
10.283492 881.773504 105.946362 12.280134 
10.294393 881.365943 106.307703 12.326354 
10.305300 880.957003 106.670245 12.372753 
10.316211 880.546679 107.033991 12.419330 
10.327127 880.134967 107.398946 12.466086 
10.338048 879.721864 107.765114 12.513023 
10.348974 879.307364 108.132497 12.560140 
10.359905 878.891462 108.501099 12.607438 
10.370840 878.474156 108.870925 12.654919 
10.381780 878.055439 109.241977 12.702584 
10.392725 877.635309 109.614260 12.750431 
10.403675 877.213759 109.987777 12.798464 
10.414630 876.790786 110.362532 12.846682 
10.425590 876.366386 110.738528 12.895085 
10.436555 875.940554 111.115770 12.943676 
10.447524 875.513285 111.494261 12.992454 
10.458499 875.084575 111.874004 13.041421 
10.469479 874.654419 112.255004 13.090577 
10.480463 874.222813 112.637264 13.139923 
10.491453 873.789752 113.020788 13.189460 
10.502448 873.355232 113.405580 13.239188 
10.513448 872.919248 113.791643 13.289108 
10.524452 872.481796 114.178982 13.339222 
10.535462 872.042871 114.567599 13.389530 
10.546477 871.602468 114.957500 13.440032 
10.557498 871.160583 115.348687 13.490730 
10.568523 870.717211 115.741164 13.541625 
10.579554 870.272348 116.134936 13.592716 
10.590589 869.825989 116.530006 13.644006 
10.601630 869.378128 116.926377 13.695494 
10.612677 868.928763 117.324055 13.747182 
10.623728 868.477887 117.723042 13.799071 
10.634785 868.025496 118.123343 13.851161 
10.645847 867.571586 118.524960 13.903453 
10.656914 867.116152 118.927899 13.955949 
10.667987 866.659188 119.332164 14.008648 
10.679065 866.200691 119.737757 14.061552 
10.690148 865.740656 120.144683 14.114661 
10.701237 865.279077 120.552945 14.167977 
10.712331 864.815951 120.962549 14.221501 
10.723430 864.351271 121.373496 14.275232 
10.734535 863.885034 121.785793 14.329173 
10.745646 863.417235 122.199442 14.383324 
10.756762 862.947868 122.614447 14.437685 
10.767883 862.476929 123.030812 14.492259 
10.779010 862.004414 123.448542 14.547044 
10.790143 861.530316 123.867640 14.602044 
10.801281 861.054632 124.288110 14.657258 
10.812425 860.577357 124.709956 14.712687 
10.823574 860.098485 125.133183 14.768332 
10.834729 859.618012 125.557793 14.824195 
10.845890 859.135933 125.983792 14.880276 
10.857056 858.652242 126.411183 14.936575 
10.868228 858.166935 126.839970 14.993095 
10.879406 857.680008 127.270157 15.049835 
10.890589 857.191454 127.701748 15.106797 
10.901778 856.701270 128.134748 15.163982 
10.912973 856.209449 128.569160 15.221391 
10.924174 855.715988 129.004988 15.279024 
10.935381 855.220880 129.442237 15.336883 
10.946593 854.724122 129.880910 15.394969 
10.957812 854.225707 130.321011 15.453281 
10.969036 853.725631 130.762546 15.511823 
10.980266 853.223890 131.205517 15.570594 
10.991502 852.720477 131.649928 15.629595 
11.002745 852.215388 132.095785 15.688828 
11.013993 851.708617 132.543090 15.748293 
11.025247 851.200160 132.991849 15.807991 
11.036507 850.690011 133.442065 15.867924 
11.047773 850.178166 133.893742 15.928092 
11.059046 849.664619 134.346884 15.988497 
11.070324 849.149365 134.801496 16.049139 
11.081609 848.632398 135.257582 16.110020 
11.092900 848.113714 135.715146 16.171140 
11.104197 847.593308 136.174192 16.232500 
11.115500 847.071174 136.634724 16.294102 
11.126809 846.547307 137.096747 16.355946 
11.138125 846.021702 137.560264 16.418035 
11.149447 845.494353 138.025280 16.480367 
11.160775 844.965256 138.491799 16.542946 
11.172110 844.434404 138.959825 16.605771 
