,Time,N
9189,91.89000,940790992.06011
9190,91.90000,942672574.04423
9191,91.91000,944557919.19232
9192,91.92000,946447035.03070
9193,91.93000,948339929.10076
9194,91.94000,950236608.95897
9195,91.95000,952137082.17688
9196,91.96000,954041356.34124
9197,91.97000,955949439.05392
9198,91.98000,957861337.93203
9199,91.99000,959777060.60789
9200,92.00000,961696614.72911
9201,92.01000,963620007.95857
9202,92.02000,965547247.97448
9203,92.03000,967478342.47043
9204,92.04000,969413299.15537
9205,92.05000,971352125.75368
9206,92.06000,973294830.00519
9207,92.07000,975241419.66520
9208,92.08000,977191902.50453
9209,92.09000,979146286.30954
9210,92.10000,981104578.88216
9211,92.11000,983066788.03992
9212,92.12000,985032921.61600
9213,92.13000,987002987.45924
9214,92.14000,988976993.43415
9215,92.15000,990954947.42102
9216,92.16000,992936857.31586
9217,92.17000,994922731.03050
9218,92.18000,996912576.49256
9219,92.19000,998906401.64554
9220,92.20000,1000904214.44883
9221,92.21000,1002906022.87773
9222,92.22000,1004911834.92349
9223,92.23000,1006921658.59333
9224,92.24000,1008935501.91052
9225,92.25000,1010953372.91434
9226,92.26000,1012975279.66017
9227,92.27000,1015001230.21949
9228,92.28000,1017031232.67993
9229,92.29000,1019065295.14529
9230,92.30000,1021103425.73558
9231,92.31000,1023145632.58705
9232,92.32000,1025191923.85223
9233,92.33000,1027242307.69993
9234,92.34000,1029296792.31533
9235,92.35000,1031355385.89996
9236,92.36000,1033418096.67176
9237,92.37000,1035484932.86510
9238,92.38000,1037555902.73083
9239,92.39000,1039631014.53630
9240,92.40000,1041710276.56537
9241,92.41000,1043793697.11850
9242,92.42000,1045881284.51274
9243,92.43000,1047973047.08176
9244,92.44000,1050068993.17592
9245,92.45000,1052169131.16228
9246,92.46000,1054273469.42460
9247,92.47000,1056382016.36345
9248,92.48000,1058494780.39618
9249,92.49000,1060611769.95697
9250,92.50000,1062732993.49688
9251,92.51000,1064858459.48388
9252,92.52000,1066988176.40285
9253,92.53000,1069122152.75565
9254,92.54000,1071260397.06116
9255,92.55000,1073402917.85528
9256,92.56000,1075549723.69099
9257,92.57000,1077700823.13838
9258,92.58000,1079856224.78465
9259,92.59000,1082015937.23422
9260,92.60000,1084179969.10869
9261,92.61000,1086348329.04691
9262,92.62000,1088521025.70500
9263,92.63000,1090698067.75641
9264,92.64000,1092879463.89193
9265,92.65000,1095065222.81971
9266,92.66000,1097255353.26535
9267,92.67000,1099449863.97188
9268,92.68000,1101648763.69982
9269,92.69000,1103852061.22722
9270,92.70000,1106059765.34968
9271,92.71000,1108271884.88038
9272,92.72000,1110488428.65014
9273,92.73000,1112709405.50744
9274,92.74000,1114934824.31845
9275,92.75000,1117164693.96709
9276,92.76000,1119399023.35502
9277,92.77000,1121637821.40173
9278,92.78000,1123881097.04454
9279,92.79000,1126128859.23863
9280,92.80000,1128381116.95710
9281,92.81000,1130637879.19102
9282,92.82000,1132899154.94940
9283,92.83000,1135164953.25930
9284,92.84000,1137435283.16582
9285,92.85000,1139710153.73215
9286,92.86000,1141989574.03961
9287,92.87000,1144273553.18769
9288,92.88000,1146562100.29407
9289,92.89000,1148855224.49466
9290,92.90000,1151152934.94365
9291,92.91000,1153455240.81353
9292,92.92000,1155762151.29516
9293,92.93000,1158073675.59775
9294,92.94000,1160389822.94895
9295,92.95000,1162710602.59484
9296,92.96000,1165036023.80003
9297,92.97000,1167366095.84763
9298,92.98000,1169700828.03933
9299,92.99000,1172040229.69541
9300,93.00000,1174384310.15480
9301,93.01000,1176733078.77511
9302,93.02000,1179086544.93266
9303,93.03000,1181444718.02252
9304,93.04000,1183807607.45857
9305,93.05000,1186175222.67348
9306,93.06000,1188547573.11883
9307,93.07000,1190924668.26507
9308,93.08000,1193306517.60160
9309,93.09000,1195693130.63680
9310,93.10000,1198084516.89808
9311,93.11000,1200480685.93187
9312,93.12000,1202881647.30374
9313,93.13000,1205287410.59834
9314,93.14000,1207697985.41954
9315,93.15000,1210113381.39038
9316,93.16000,1212533608.15316
9317,93.17000,1214958675.36947
9318,93.18000,1217388592.72021
9319,93.19000,1219823369.90565
9320,93.20000,1222263016.64546
9321,93.21000,1224707542.67875
9322,93.22000,1227156957.76411
9323,93.23000,1229611271.67963
9324,93.24000,1232070494.22299
9325,93.25000,1234534635.21144
9326,93.26000,1237003704.48186
9327,93.27000,1239477711.89083
9328,93.28000,1241956667.31461
9329,93.29000,1244440580.64924
9330,93.30000,1246929461.81053
9331,93.31000,1249423320.73416
9332,93.32000,1251922167.37562
9333,93.33000,1254426011.71038
9334,93.34000,1256934863.73380
9335,93.35000,1259448733.46126
9336,93.36000,1261967630.92819
9337,93.37000,1264491566.19004
9338,93.38000,1267020549.32242
9339,93.39000,1269554590.42107
9340,93.40000,1272093699.60191
9341,93.41000,1274637887.00111
9342,93.42000,1277187162.77512
9343,93.43000,1279741537.10067
9344,93.44000,1282301020.17487
9345,93.45000,1284865622.21522
9346,93.46000,1287435353.45965
9347,93.47000,1290010224.16657
9348,93.48000,1292590244.61490
9349,93.49000,1295175425.10413
9350,93.50000,1297765775.95434
9351,93.51000,1300361307.50625
9352,93.52000,1302962030.12126
9353,93.53000,1305567954.18150
9354,93.54000,1308179090.08986
9355,93.55000,1310795448.27004
9356,93.56000,1313417039.16658
9357,93.57000,1316043873.24492
9358,93.58000,1318675960.99141
9359,93.59000,1321313312.91339
9360,93.60000,1323955939.53922
9361,93.61000,1326603851.41830
9362,93.62000,1329257059.12113
9363,93.63000,1331915573.23937
9364,93.64000,1334579404.38585
9365,93.65000,1337248563.19462
9366,93.66000,1339923060.32101
9367,93.67000,1342602906.44166
9368,93.68000,1345288112.25454
9369,93.69000,1347978688.47905
9370,93.70000,1350674645.85601
9371,93.71000,1353375995.14772
9372,93.72000,1356082747.13801
9373,93.73000,1358794912.63229
9374,93.74000,1361512502.45755
9375,93.75000,1364235527.46247
9376,93.76000,1366963998.51739
9377,93.77000,1369697926.51443
9378,93.78000,1372437322.36746
9379,93.79000,1375182197.01219
9380,93.80000,1377932561.40622
9381,93.81000,1380688426.52903
9382,93.82000,1383449803.38209
9383,93.83000,1386216702.98885
9384,93.84000,1388989136.39483
9385,93.85000,1391767114.66762
9386,93.86000,1394550648.89696
9387,93.87000,1397339750.19475
9388,93.88000,1400134429.69514
9389,93.89000,1402934698.55453
9390,93.90000,1405740567.95164
9391,93.91000,1408552049.08754
9392,93.92000,1411369153.18572
9393,93.93000,1414191891.49209
9394,93.94000,1417020275.27507
9395,93.95000,1419854315.82562
9396,93.96000,1422694024.45727
9397,93.97000,1425539412.50619
9398,93.98000,1428390491.33120
9399,93.99000,1431247272.31386
9400,94.00000,1434109766.85849
9401,94.01000,1436977986.39221
9402,94.02000,1439851942.36499
9403,94.03000,1442731646.24972
9404,94.04000,1445617109.54222
9405,94.05000,1448508343.76131
9406,94.06000,1451405360.44883
9407,94.07000,1454308171.16973
9408,94.08000,1457216787.51207
9409,94.09000,1460131221.08709
9410,94.10000,1463051483.52926
9411,94.11000,1465977586.49632
9412,94.12000,1468909541.66932
9413,94.13000,1471847360.75265
9414,94.14000,1474791055.47416
9415,94.15000,1477740637.58511
9416,94.16000,1480696118.86028
9417,94.17000,1483657511.09800
9418,94.18000,1486624826.12019
9419,94.19000,1489598075.77243
9420,94.20000,1492577271.92398
9421,94.21000,1495562426.46783
9422,94.22000,1498553551.32076
9423,94.23000,1501550658.42340
9424,94.24000,1504553759.74025
9425,94.25000,1507562867.25973
9426,94.26000,1510577992.99425
9427,94.27000,1513599148.98024
9428,94.28000,1516626347.27820
9429,94.29000,1519659599.97276
9430,94.30000,1522698919.17270
9431,94.31000,1525744317.01105
9432,94.32000,1528795805.64507
9433,94.33000,1531853397.25636
9434,94.34000,1534917104.05087
9435,94.35000,1537986938.25897
9436,94.36000,1541062912.13549
9437,94.37000,1544145037.95976
9438,94.38000,1547233328.03568
9439,94.39000,1550327794.69175
9440,94.40000,1553428450.28114
9441,94.41000,1556535307.18170
9442,94.42000,1559648377.79606
9443,94.43000,1562767674.55166
9444,94.44000,1565893209.90076
9445,94.45000,1569024996.32056
9446,94.46000,1572163046.31320
9447,94.47000,1575307372.40583
9448,94.48000,1578457987.15064
9449,94.49000,1581614903.12494
9450,94.50000,1584778132.93119
9451,94.51000,1587947689.19705
9452,94.52000,1591123584.57545
9453,94.53000,1594305831.74460
9454,94.54000,1597494443.40809
9455,94.55000,1600689432.29490
9456,94.56000,1603890811.15949
9457,94.57000,1607098592.78181
9458,94.58000,1610312789.96738
9459,94.59000,1613533415.54731
9460,94.60000,1616760482.37841
9461,94.61000,1619994003.34316
9462,94.62000,1623233991.34985
9463,94.63000,1626480459.33255
9464,94.64000,1629733420.25121
9465,94.65000,1632992887.09172
9466,94.66000,1636258872.86590
9467,94.67000,1639531390.61163
9468,94.68000,1642810453.39285
9469,94.69000,1646096074.29964
9470,94.70000,1649388266.44824
9471,94.71000,1652687042.98114
9472,94.72000,1655992417.06710
9473,94.73000,1659304401.90123
9474,94.74000,1662623010.70503
9475,94.75000,1665948256.72644
9476,94.76000,1669280153.23990
9477,94.77000,1672618713.54638
9478,94.78000,1675963950.97347
9479,94.79000,1679315878.87542
9480,94.80000,1682674510.63317
9481,94.81000,1686039859.65443
9482,94.82000,1689411939.37374
9483,94.83000,1692790763.25249
9484,94.84000,1696176344.77900
9485,94.85000,1699568697.46855
9486,94.86000,1702967834.86349
9487,94.87000,1706373770.53322
9488,94.88000,1709786518.07428
9489,94.89000,1713206091.11043
9490,94.90000,1716632503.29265
9491,94.91000,1720065768.29924
9492,94.92000,1723505899.83584
9493,94.93000,1726952911.63551
9494,94.94000,1730406817.45878
9495,94.95000,1733867631.09370
9496,94.96000,1737335366.35589
9497,94.97000,1740810037.08860
9498,94.98000,1744291657.16277
9499,94.99000,1747780240.47710
9500,95.00000,1751275800.95805
9501,95.01000,1754778352.55997
9502,95.02000,1758287909.26509
9503,95.03000,1761804485.08362
9504,95.04000,1765328094.05379
9505,95.05000,1768858750.24189
9506,95.06000,1772396467.74238
9507,95.07000,1775941260.67786
9508,95.08000,1779493143.19922
9509,95.09000,1783052129.48562
9510,95.10000,1786618233.74459
9511,95.11000,1790191470.21208
9512,95.12000,1793771853.15250
9513,95.13000,1797359396.85881
9514,95.14000,1800954115.65252
9515,95.15000,1804556023.88383
9516,95.16000,1808165135.93160
9517,95.17000,1811781466.20346
9518,95.18000,1815405029.13587
9519,95.19000,1819035839.19414
9520,95.20000,1822673910.87253
9521,95.21000,1826319258.69427
9522,95.22000,1829971897.21166
9523,95.23000,1833631841.00608
9524,95.24000,1837299104.68810
9525,95.25000,1840973702.89747
9526,95.26000,1844655650.30327
9527,95.27000,1848344961.60387
9528,95.28000,1852041651.52708
9529,95.29000,1855745734.83014
9530,95.30000,1859457226.29980
9531,95.31000,1863176140.75240
9532,95.32000,1866902493.03390
9533,95.33000,1870636298.01997
9534,95.34000,1874377570.61601
9535,95.35000,1878126325.75724
9536,95.36000,1881882578.40875
9537,95.37000,1885646343.56557
9538,95.38000,1889417636.25270
9539,95.39000,1893196471.52521
9540,95.40000,1896982864.46826
9541,95.41000,1900776830.19720
9542,95.42000,1904578383.85759
9543,95.43000,1908387540.62531
9544,95.44000,1912204315.70656
9545,95.45000,1916028724.33797
9546,95.46000,1919860781.78665
9547,95.47000,1923700503.35022
9548,95.48000,1927547904.35692
9549,95.49000,1931403000.16563
9550,95.50000,1935265806.16596
9551,95.51000,1939136337.77830
9552,95.52000,1943014610.45385
9553,95.53000,1946900639.67476
9554,95.54000,1950794440.95411
9555,95.55000,1954696029.83602
9556,95.56000,1958605421.89569
9557,95.57000,1962522632.73948
9558,95.58000,1966447678.00496
9559,95.59000,1970380573.36097
9560,95.60000,1974321334.50769
9561,95.61000,1978269977.17671
9562,95.62000,1982226517.13106
9563,95.63000,1986190970.16532
9564,95.64000,1990163352.10565
9565,95.65000,1994143678.80987
9566,95.66000,1998131966.16748
9567,95.67000,2002128230.09982
9568,95.68000,2006132486.56002
9569,95.69000,2010144751.53314
9570,95.70000,2014165041.03621
9571,95.71000,2018193371.11828
9572,95.72000,2022229757.86051
9573,95.73000,2026274217.37624
9574,95.74000,2030326765.81099
9575,95.75000,2034387419.34261
9576,95.76000,2038456194.18130
9577,95.77000,2042533106.56966
9578,95.78000,2046618172.78280
9579,95.79000,2050711409.12836
9580,95.80000,2054812831.94662
9581,95.81000,2058922457.61051
9582,95.82000,2063040302.52573
9583,95.83000,2067166383.13079
9584,95.84000,2071300715.89705
9585,95.85000,2075443317.32884
9586,95.86000,2079594203.96350
9587,95.87000,2083753392.37143
9588,95.88000,2087920899.15617
9589,95.89000,2092096740.95448
9590,95.90000,2096280934.43639
9591,95.91000,2100473496.30526
9592,95.92000,2104674443.29787
9593,95.93000,2108883792.18447
9594,95.94000,2113101559.76884
9595,95.95000,2117327762.88838
9596,95.96000,2121562418.41415
9597,95.97000,2125805543.25098
9598,95.98000,2130057154.33748
9599,95.99000,2134317268.64616
9600,96.00000,2138585903.18345
9601,96.01000,2142863074.98982
9602,96.02000,2147148801.13980
9603,96.03000,2151443098.74208
9604,96.04000,2155745984.93956
9605,96.05000,2160057476.90944
9606,96.06000,2164377591.86326
9607,96.07000,2168706347.04698
9608,96.08000,2173043759.74108
9609,96.09000,2177389847.26056
9610,96.10000,2181744626.95508
9611,96.11000,2186108116.20899
9612,96.12000,2190480332.44141
9613,96.13000,2194861293.10629
9614,96.14000,2199251015.69251
9615,96.15000,2203649517.72389
9616,96.16000,2208056816.75934
9617,96.17000,2212472930.39286
9618,96.18000,2216897876.25364
9619,96.19000,2221331672.00615
9620,96.20000,2225774335.35016
9621,96.21000,2230225884.02086
9622,96.22000,2234686335.78890
9623,96.23000,2239155708.46048
9624,96.24000,2243634019.87740
9625,96.25000,2248121287.91716
9626,96.26000,2252617530.49299
9627,96.27000,2257122765.55398
9628,96.28000,2261637011.08509
9629,96.29000,2266160285.10726
9630,96.30000,2270692605.67747
9631,96.31000,2275233990.88883
9632,96.32000,2279784458.87060
9633,96.33000,2284344027.78834
9634,96.34000,2288912715.84392
9635,96.35000,2293490541.27561
9636,96.36000,2298077522.35816
9637,96.37000,2302673677.40288
9638,96.38000,2307279024.75768
9639,96.39000,2311893582.80720
9640,96.40000,2316517369.97281
9641,96.41000,2321150404.71276
9642,96.42000,2325792705.52218
9643,96.43000,2330444290.93323
9644,96.44000,2335105179.51509
9645,96.45000,2339775389.87412
9646,96.46000,2344454940.65387
9647,96.47000,2349143850.53518
9648,96.48000,2353842138.23625
9649,96.49000,2358549822.51272
9650,96.50000,2363266922.15775
9651,96.51000,2367993456.00206
9652,96.52000,2372729442.91407
9653,96.53000,2377474901.79990
9654,96.54000,2382229851.60350
9655,96.55000,2386994311.30670
9656,96.56000,2391768299.92932
9657,96.57000,2396551836.52917
9658,96.58000,2401344940.20223
9659,96.59000,2406147630.08264
9660,96.60000,2410959925.34280
9661,96.61000,2415781845.19349
9662,96.62000,2420613408.88388
9663,96.63000,2425454635.70164
9664,96.64000,2430305544.97305
9665,96.65000,2435166156.06299
9666,96.66000,2440036488.37512
9667,96.67000,2444916561.35187
9668,96.68000,2449806394.47457
9669,96.69000,2454706007.26352
9670,96.70000,2459615419.27805
9671,96.71000,2464534650.11660
9672,96.72000,2469463719.41684
9673,96.73000,2474402646.85567
9674,96.74000,2479351452.14938
9675,96.75000,2484310155.05368
9676,96.76000,2489278775.36379
9677,96.77000,2494257332.91452
9678,96.78000,2499245847.58035
9679,96.79000,2504244339.27551
9680,96.80000,2509252827.95406
9681,96.81000,2514271333.60997
9682,96.82000,2519299876.27719
9683,96.83000,2524338476.02974
9684,96.84000,2529387152.98180
9685,96.85000,2534445927.28776
9686,96.86000,2539514819.14234
9687,96.87000,2544593848.78062
9688,96.88000,2549683036.47818
9689,96.89000,2554782402.55114
9690,96.90000,2559891967.35624
9691,96.91000,2565011751.29096
9692,96.92000,2570141774.79354
9693,96.93000,2575282058.34313
9694,96.94000,2580432622.45981
9695,96.95000,2585593487.70473
9696,96.96000,2590764674.68014
9697,96.97000,2595946204.02950
9698,96.98000,2601138096.43756
9699,96.99000,2606340372.63044
9700,97.00000,2611553053.37570
9701,97.01000,2616776159.48245
9702,97.02000,2622009711.80141
9703,97.03000,2627253731.22502
9704,97.04000,2632508238.68747
9705,97.05000,2637773255.16484
9706,97.06000,2643048801.67517
9707,97.07000,2648334899.27852
9708,97.08000,2653631569.07708
9709,97.09000,2658938832.21523
9710,97.10000,2664256709.87966
9711,97.11000,2669585223.29942
9712,97.12000,2674924393.74602
9713,97.13000,2680274242.53351
9714,97.14000,2685634791.01858
9715,97.15000,2691006060.60062
9716,97.16000,2696388072.72182
9717,97.17000,2701780848.86726
9718,97.18000,2707184410.56500
9719,97.19000,2712598779.38613
9720,97.20000,2718023976.94490
9721,97.21000,2723460024.89879
9722,97.22000,2728906944.94858
9723,97.23000,2734364758.83848
9724,97.24000,2739833488.35616
9725,97.25000,2745313155.33287
9726,97.26000,2750803781.64354
9727,97.27000,2756305389.20682
9728,97.28000,2761817999.98524
9729,97.29000,2767341635.98521
9730,97.30000,2772876319.25718
9731,97.31000,2778422071.89569
9732,97.32000,2783978916.03948
9733,97.33000,2789546873.87156
9734,97.34000,2795125967.61931
9735,97.35000,2800716219.55454
9736,97.36000,2806317651.99365
9737,97.37000,2811930287.29764
9738,97.38000,2817554147.87224
9739,97.39000,2823189256.16798
