#t, S, I, R
15.055459 0.541283 699.242574 300.216143 
15.062190 0.538728 699.056351 300.404921 
15.068940 0.536180 698.869678 300.594143 
15.075707 0.533637 698.682552 300.783811 
15.082492 0.531101 698.494971 300.973928 
15.089294 0.528571 698.306934 301.164495 
15.096115 0.526047 698.118438 301.355515 
15.102954 0.523528 697.929482 301.546990 
15.109810 0.521016 697.740062 301.738922 
15.116686 0.518510 697.550177 301.931313 
15.123579 0.516011 697.359824 302.124166 
15.130491 0.513517 697.169001 302.317482 
15.137421 0.511029 696.977707 302.511264 
15.144370 0.508547 696.785938 302.705514 
15.151337 0.506072 696.593693 302.900235 
15.158324 0.503602 696.400969 303.095429 
15.165329 0.501139 696.207764 303.291097 
15.172353 0.498681 696.014076 303.487243 
15.179397 0.496230 695.819902 303.683868 
15.186459 0.493785 695.625240 303.880975 
15.193541 0.491345 695.430088 304.078567 
15.200642 0.488912 695.234442 304.276645 
15.207763 0.486485 695.038302 304.475213 
15.214903 0.484064 694.841664 304.674272 
15.222063 0.481649 694.644525 304.873825 
15.229243 0.479241 694.446885 305.073875 
15.236443 0.476838 694.248739 305.274423 
15.243663 0.474441 694.050086 305.475473 
15.250903 0.472050 693.850922 305.677027 
15.258163 0.469666 693.651247 305.879087 
15.265443 0.467287 693.451056 306.081657 
15.272744 0.464915 693.250347 306.284738 
15.280065 0.462549 693.049118 306.488333 
15.287407 0.460188 692.847367 306.692445 
15.294770 0.457834 692.645090 306.897076 
15.302154 0.455486 692.442284 307.102230 
15.309558 0.453144 692.238948 307.307908 
15.316984 0.450808 692.035079 307.514114 
15.324431 0.448478 691.830673 307.720849 
15.331900 0.446154 691.625728 307.928118 
15.339390 0.443836 691.420242 308.135922 
15.346901 0.441524 691.214211 308.344265 
15.354434 0.439219 691.007633 308.553149 
15.361989 0.436919 690.800504 308.762576 
15.369566 0.434626 690.592823 308.972551 
15.377165 0.432338 690.384586 309.183076 
15.384786 0.430057 690.175791 309.394153 
15.392430 0.427781 689.966434 309.605785 
15.400096 0.425512 689.756512 309.817976 
15.407784 0.423249 689.546023 310.030728 
15.415495 0.420992 689.334964 310.244045 
15.423229 0.418741 689.123331 310.457929 
15.430986 0.416496 688.911121 310.672383 
15.438766 0.414257 688.698332 310.887411 
15.446569 0.412024 688.484961 311.103015 
15.454396 0.409797 688.271004 311.319199 
15.462246 0.407576 688.056458 311.535966 
15.470119 0.405361 687.841320 311.753319 
15.478017 0.403153 687.625587 311.971260 
15.485938 0.400950 687.409256 312.189794 
15.493883 0.398754 687.192323 312.408923 
15.501852 0.396563 686.974785 312.628651 
15.509846 0.394379 686.756640 312.848982 
15.517864 0.392201 686.537883 313.069917 
15.525907 0.390028 686.318511 313.291461 
15.533974 0.387862 686.098521 313.513617 
15.542067 0.385702 685.877910 313.736388 
15.550184 0.383548 685.656674 313.959778 
15.558326 0.381400 685.434809 314.183791 
15.566494 0.379258 685.212313 314.408429 
15.574688 0.377122 684.989181 314.633696 
15.582906 0.374992 684.765411 314.859597 
15.591151 0.372869 684.540998 315.086133 
15.599422 0.370751 684.315939 315.313309 
15.607718 0.368639 684.090231 315.541129 
15.616041 0.366534 683.863870 315.769597 
15.624391 0.364434 683.636851 315.998715 
15.632766 0.362341 683.409172 316.228487 
15.641169 0.360254 683.180828 316.458918 
15.649598 0.358172 682.951817 316.690011 
15.658055 0.356097 682.722133 316.921770 
15.666539 0.354028 682.491773 317.154199 
15.675050 0.351965 682.260734 317.387301 
15.683588 0.349908 682.029011 317.621081 
15.692155 0.347857 681.796600 317.855543 
15.700749 0.345812 681.563498 318.090690 
15.709371 0.343773 681.329701 318.326527 
15.718022 0.341740 681.095203 318.563057 
15.726701 0.339713 680.860002 318.800284 
15.735409 0.337693 680.624093 319.038214 
15.744145 0.335678 680.387472 319.276850 
15.752910 0.333669 680.150135 319.516195 
15.761705 0.331667 679.912078 319.756255 
15.770529 0.329670 679.673296 319.997034 
15.779382 0.327680 679.433784 320.238536 
15.788265 0.325696 679.193540 320.480765 
15.797178 0.323717 678.952557 320.723725 
15.806121 0.321745 678.710833 320.967422 
15.815094 0.319779 678.468361 321.211860 
15.824098 0.317819 678.225139 321.457042 
15.833132 0.315865 677.981161 321.702975 
15.842197 0.313917 677.736422 321.949661 
15.851294 0.311975 677.490919 322.197107 
15.860421 0.310039 677.244645 322.445316 
15.869581 0.308109 676.997598 322.694293 
15.878771 0.306185 676.749771 322.944043 
15.887994 0.304268 676.501161 323.194572 
15.897249 0.302356 676.251761 323.445883 
15.906536 0.300451 676.001568 323.697981 
15.915856 0.298551 675.750577 323.950872 
15.925208 0.296658 675.498781 324.204561 
15.934594 0.294770 675.246177 324.459053 
15.944012 0.292889 674.992759 324.714352 
15.953464 0.291013 674.738523 324.970464 
15.962950 0.289144 674.483462 325.227394 
15.972470 0.287281 674.227571 325.485148 
15.982024 0.285424 673.970847 325.743729 
15.991612 0.283573 673.713282 326.003145 
16.001234 0.281728 673.454872 326.263401 
16.010892 0.279889 673.195611 326.524500 
16.020584 0.278056 672.935494 326.786451 
16.030312 0.276229 672.674514 327.049257 
16.040076 0.274408 672.412668 327.312924 
16.049875 0.272593 672.149948 327.577458 
16.059710 0.270785 671.886350 327.842865 
16.069582 0.268982 671.621867 328.109151 
16.079490 0.267185 671.356493 328.376321 
16.089435 0.265395 671.090223 328.644382 
16.099417 0.263610 670.823051 328.913338 
16.109436 0.261832 670.554971 329.183197 
16.119493 0.260060 670.285976 329.453964 
16.129588 0.258293 670.016061 329.725646 
16.139721 0.256533 669.745219 329.998248 
16.149893 0.254779 669.473445 330.271777 
16.160103 0.253031 669.200731 330.546239 
16.170352 0.251288 668.927071 330.821640 
16.180640 0.249552 668.652460 331.097988 
16.190968 0.247822 668.376889 331.375288 
16.201336 0.246098 668.100354 331.653548 
16.211744 0.244380 667.822847 331.932773 
16.222193 0.242669 667.544361 332.212970 
16.232682 0.240963 667.264890 332.494147 
16.243212 0.239263 666.984427 332.776310 
16.253784 0.237569 666.702965 333.059466 
16.264397 0.235882 666.420497 333.343622 
16.275052 0.234200 666.137015 333.628785 
16.285750 0.232524 665.852513 333.914962 
16.296490 0.230855 665.566984 334.202161 
16.307273 0.229191 665.280419 334.490389 
16.318100 0.227534 664.992813 334.779653 
16.328970 0.225883 664.704156 335.069961 
16.339884 0.224237 664.414443 335.361320 
16.350842 0.222598 664.123664 335.653738 
16.361845 0.220965 663.831813 335.947222 
16.372893 0.219338 663.538881 336.241781 
16.383986 0.217716 663.244861 336.537422 
16.395125 0.216101 662.949745 336.834154 
16.406309 0.214492 662.653524 337.131984 
16.417541 0.212889 662.356191 337.430920 
16.428819 0.211292 662.057737 337.730971 
16.440144 0.209702 661.758154 338.032145 
16.451516 0.208117 661.457433 338.334450 
16.462937 0.206538 661.155566 338.637896 
16.474406 0.204965 660.852545 338.942490 
16.485923 0.203398 660.548360 339.248241 
16.497490 0.201838 660.243003 339.555159 
16.509106 0.200283 659.936465 339.863252 
16.520772 0.198735 659.628737 340.172529 
16.532488 0.197192 659.319809 340.482999 
16.544255 0.195656 659.009673 340.794671 
16.556073 0.194125 658.698320 341.107555 
16.567942 0.192601 658.385739 341.421661 
16.579864 0.191082 658.071921 341.736997 
16.591837 0.189570 657.756856 342.053574 
16.603864 0.188064 657.440535 342.371401 
16.615944 0.186564 657.122949 342.690488 
16.628078 0.185069 656.804085 343.010845 
16.640266 0.183581 656.483936 343.332483 
16.652508 0.182099 656.162490 343.655411 
16.664806 0.180623 655.839737 343.979640 
16.677159 0.179153 655.515666 344.305181 
16.689568 0.177689 655.190267 344.632044 
16.702034 0.176231 654.863529 344.960239 
16.714557 0.174779 654.535442 345.289779 
16.727138 0.173334 654.205994 345.620673 
16.739776 0.171894 653.875173 345.952933 
16.752473 0.170460 653.542969 346.286571 
16.765229 0.169032 653.209371 346.621597 
16.778045 0.167611 652.874366 346.958023 
16.790921 0.166195 652.537943 347.295862 
16.803858 0.164785 652.200090 347.635125 
16.816855 0.163382 651.860795 347.975823 
16.829915 0.161984 651.520046 348.317970 
16.843037 0.160593 651.177830 348.661577 
16.856222 0.159207 650.834135 349.006658 
16.869470 0.157828 650.488948 349.353224 
16.882782 0.156455 650.142257 349.701288 
16.896159 0.155087 649.794048 350.050864 
16.909602 0.153726 649.444309 350.401965 
16.923110 0.152371 649.093025 350.754604 
16.936685 0.151022 648.740184 351.108794 
16.950326 0.149678 648.385772 351.464550 
16.964036 0.148341 648.029774 351.821885 
16.977814 0.147010 647.672177 352.180813 
16.991661 0.145685 647.312967 352.541348 
17.005577 0.144366 646.952129 352.903505 
17.019564 0.143053 646.589648 353.267299 
17.033622 0.141746 646.225510 353.632744 
17.047752 0.140445 645.859699 353.999855 
17.061954 0.139150 645.492201 354.368648 
17.076229 0.137862 645.123000 354.739138 
17.090578 0.136579 644.752080 355.111341 
17.105002 0.135302 644.379425 355.485273 
17.119501 0.134031 644.005020 355.860949 
17.134076 0.132766 643.628848 356.238386 
17.148728 0.131508 643.250891 356.617601 
17.163458 0.130255 642.871135 356.998610 
17.178266 0.129009 642.489561 357.381431 
17.193153 0.127768 642.106152 357.766080 
17.208120 0.126533 641.720891 358.152576 
17.223168 0.125305 641.333760 358.540935 
17.238297 0.124082 640.944740 358.931177 
17.253510 0.122866 640.553815 359.323319 
17.268805 0.121656 640.160964 359.717380 
17.284185 0.120451 639.766170 360.113379 
17.299650 0.119253 639.369412 360.511335 
17.315200 0.118061 638.970673 360.911267 
17.330838 0.116874 638.569931 361.313195 
17.346564 0.115694 638.167167 361.717139 
17.362378 0.114520 637.762361 362.123119 
17.378282 0.113352 637.355493 362.531156 
17.394277 0.112189 636.946540 362.941271 
17.410364 0.111033 636.535482 363.353485 
17.426543 0.109883 636.122298 363.767819 
17.442816 0.108739 635.706965 364.184296 
17.459184 0.107601 635.289461 364.602938 
17.475648 0.106469 634.869765 365.023767 
17.492208 0.105343 634.447851 365.446806 
17.508867 0.104223 634.023699 365.872078 
17.525624 0.103109 633.597283 366.299608 
17.542482 0.102001 633.168580 366.729419 
17.559441 0.100899 632.737565 367.161536 
17.576503 0.099803 632.304214 367.595983 
17.593668 0.098713 631.868501 368.032785 
17.610938 0.097629 631.430401 368.471969 
17.628315 0.096552 630.989887 368.913561 
17.645799 0.095480 630.546934 369.357586 
17.663391 0.094414 630.101514 369.804072 
17.681093 0.093354 629.653599 370.253047 
17.698907 0.092301 629.203162 370.704537 
17.716833 0.091253 628.750175 371.158572 
17.734873 0.090211 628.294609 371.615179 
17.753028 0.089176 627.836435 372.074389 
17.771301 0.088146 627.375623 372.536231 
17.789691 0.087122 626.912142 373.000736 
17.808201 0.086105 626.445961 373.467934 
17.826832 0.085093 625.977050 373.937856 
17.845585 0.084088 625.505377 374.410535 
17.864463 0.083088 625.030909 374.886003 
17.883466 0.082095 624.553612 375.364293 
17.902597 0.081107 624.073454 375.845438 
17.921856 0.080126 623.590401 376.329474 
17.941246 0.079150 623.104416 376.816434 
17.960769 0.078181 622.615465 377.306354 
17.980425 0.077217 622.123512 377.799270 
18.000217 0.076260 621.628520 378.295220 
18.020147 0.075309 621.130451 378.794240 
18.040216 0.074363 620.629268 379.296369 
18.060426 0.073424 620.124930 379.801646 
18.080780 0.072491 619.617400 380.310109 
18.101278 0.071563 619.106636 380.821801 
18.121924 0.070642 618.592597 381.336761 
18.142718 0.069727 618.075241 381.855032 
18.163664 0.068817 617.554526 382.376657 
18.184763 0.067914 617.030407 382.901679 
18.206017 0.067017 616.502841 383.430142 
18.227428 0.066126 615.971783 383.962092 
18.249000 0.065240 615.437185 384.497575 
18.270733 0.064361 614.899001 385.036638 
18.292630 0.063488 614.357183 385.579329 
18.314695 0.062621 613.811681 386.125698 
18.336928 0.061760 613.262446 386.675794 
18.359333 0.060904 612.709427 387.229669 
18.381912 0.060055 612.152571 387.787374 
18.404668 0.059212 611.591825 388.348963 
18.427603 0.058375 611.027135 388.914490 
18.450720 0.057544 610.458445 389.484011 
18.474021 0.056719 609.885699 390.057582 
18.497511 0.055900 609.308839 390.635261 
18.521191 0.055086 608.727806 391.217108 
18.545064 0.054279 608.142539 391.803182 
18.569133 0.053478 607.552976 392.393546 
18.593403 0.052683 606.959055 392.988262 
18.617874 0.051894 606.360711 393.587395 
18.642552 0.051111 605.757878 394.191012 
18.667439 0.050334 605.150488 394.799178 
18.692538 0.049563 604.538473 395.411964 
18.717854 0.048798 603.921762 396.029440 
18.743389 0.048039 603.300284 396.651678 
18.769147 0.047285 602.673963 397.278752 
18.795132 0.046538 602.042725 397.910737 
18.821348 0.045797 601.406492 398.547710 
18.847798 0.045062 600.765186 399.189752 
18.874488 0.044333 600.118724 399.836942 
18.901420 0.043610 599.467025 400.489365 
18.928598 0.042893 598.810003 401.147104 
18.956029 0.042182 598.147570 401.810248 
18.983715 0.041477 597.479638 402.478885 
19.011661 0.040778 596.806115 403.153107 
19.039872 0.040084 596.126908 403.833008 
19.068353 0.039397 595.441919 404.518683 
19.097108 0.038716 594.751051 405.210233 
19.126143 0.038041 594.054202 405.907757 
19.155463 0.037372 593.351269 406.611359 
19.185073 0.036709 592.642144 407.321147 
19.214979 0.036052 591.926719 408.037229 
19.245186 0.035400 591.204881 408.759718 
19.275701 0.034755 590.476515 409.488729 
19.306528 0.034116 589.741503 410.224381 
19.337675 0.033483 588.999722 410.966795 
19.369147 0.032856 588.251047 411.716097 
19.400951 0.032234 587.495351 412.472415 
19.433093 0.031619 586.732501 413.235880 
19.465581 0.031010 585.962360 414.006630 
19.498422 0.030407 585.184789 414.784804 
19.531623 0.029809 584.399645 415.570546 
19.565191 0.029218 583.606778 416.364004 
19.599134 0.028633 582.806037 417.165330 
19.633461 0.028053 581.997264 417.974683 
19.668179 0.027480 581.180298 418.792223 
19.703296 0.026913 580.354971 419.618117 
19.738823 0.026351 579.521112 420.452537 
19.774767 0.025796 578.678543 421.295661 
19.811139 0.025246 577.827082 422.147671 
19.847947 0.024703 576.966541 423.008757 
19.885203 0.024165 576.096723 423.879111 
19.922915 0.023634 575.217429 424.758937 
19.961096 0.023108 574.328451 425.648441 
19.999755 0.022589 573.429574 426.547837 
20.038905 0.022075 572.520577 427.457348 
20.078557 0.021567 571.601230 428.377203 
20.118724 0.021066 570.671296 429.307638 
20.159419 0.020570 569.730531 430.248899 
20.200653 0.020080 568.778680 431.201240 
20.242442 0.019596 567.815480 432.164924 
20.284800 0.019119 566.840659 433.140223 
20.327741 0.018647 565.853934 434.127419 
20.371280 0.018181 564.855014 435.126805 
20.415434 0.017721 563.843594 436.138685 
20.460219 0.017267 562.819359 437.163374 
20.505652 0.016819 561.781983 438.201198 
20.551752 0.016377 560.731126 439.252497 
20.598536 0.015941 559.666435 440.317624 
20.646024 0.015511 558.587542 441.396947 
20.694237 0.015087 557.494067 442.490847 
20.743195 0.014668 556.385611 443.599721 
20.792921 0.014256 555.261761 444.723983 
20.843437 0.013850 554.122086 445.864064 
20.894768 0.013449 552.966137 447.020414 
20.946938 0.013055 551.793444 448.193501 
20.999975 0.012666 550.603519 449.383814 
21.053904 0.012284 549.395850 450.591866 
21.108755 0.011907 548.169904 451.818189 
21.164558 0.011537 546.925122 453.063341 
21.221345 0.011172 545.660920 454.327908 
21.279149 0.010813 544.376686 455.612501 
21.338004 0.010460 543.071778 456.917761 
21.397946 0.010113 541.745526 458.244361 
21.459016 0.009772 540.397222 459.593005 
21.521252 0.009437 539.026127 460.964436 
21.584697 0.009108 537.631461 462.359431 
21.649397 0.008785 536.212405 463.778810 
21.715399 0.008468 534.768097 465.223436 
21.782752 0.008156 533.297627 466.694217 
21.851510 0.007851 531.800036 468.192113 
21.921728 0.007551 530.274313 469.718136 
21.993467 0.007258 528.719387 471.273356 
22.066788 0.006970 527.134126 472.858904 
22.141759 0.006688 525.517331 474.475980 
22.218451 0.006412 523.867733 476.125855 
22.296939 0.006143 522.183981 477.809877 
22.377304 0.005878 520.464642 479.529480 
22.459632 0.005620 518.708190 481.286190 
22.544014 0.005370 516.923737 483.070893 
22.630030 0.005130 515.139110 484.855760 
22.716352 0.004901 513.354283 486.640816 
22.802982 0.004682 511.569281 488.426037 
22.889921 0.004473 509.784125 490.211401 
22.977170 0.004274 507.998840 491.996886 
23.064731 0.004083 506.213448 493.782469 
23.152604 0.003901 504.427972 495.568127 
23.240791 0.003726 502.642435 497.353838 
23.329293 0.003560 500.856861 499.139579 
23.418111 0.003401 499.071271 500.925328 
23.507245 0.003249 497.287927 502.708823 
23.596586 0.003105 495.511011 504.485884 
23.685924 0.002968 493.740490 506.256543 
23.775259 0.002837 491.976337 508.020826 
23.864591 0.002712 490.218528 509.778759 
23.953921 0.002593 488.467038 511.530368 
24.043249 0.002480 486.721843 513.275677 
24.132575 0.002372 484.982916 515.014712 
24.221899 0.002270 483.250235 516.747496 
24.311221 0.002172 481.523774 518.474054 
24.400541 0.002078 479.803510 520.194411 
24.489859 0.001989 478.089420 521.908591 
24.579176 0.001904 476.381479 523.616617 
24.668491 0.001823 474.679664 525.318513 
24.757805 0.001746 472.983952 527.014302 
24.847117 0.001672 471.294320 528.704008 
24.936428 0.001602 469.610744 530.387654 
25.025738 0.001535 467.933203 532.065263 
25.115047 0.001470 466.261673 533.736857 
25.204354 0.001409 464.596131 535.402460 
25.293660 0.001351 462.936556 537.062093 
25.382965 0.001295 461.282925 538.715780 
25.472269 0.001242 459.635216 540.363542 
25.561573 0.001191 457.993407 542.005402 
25.650875 0.001142 456.357476 543.641382 
25.740176 0.001095 454.727402 545.271503 
25.829477 0.001051 453.103162 546.895787 
25.918777 0.001008 451.484736 548.514256 
26.008076 0.000968 449.872102 550.126931 
26.097375 0.000929 448.265238 551.733833 
26.186672 0.000892 446.664124 553.334985 
26.275969 0.000856 445.068738 554.930406 
26.365266 0.000822 443.479059 556.520119 
26.454562 0.000790 441.895067 558.104144 
26.543857 0.000758 440.316740 559.682501 
26.633152 0.000729 438.744059 561.255212 
26.722446 0.000700 437.177002 562.822298 
26.811740 0.000673 435.615549 564.383778 
26.901033 0.000647 434.059680 565.939673 
26.990326 0.000621 432.509374 567.490004 
27.079619 0.000597 430.964612 569.034791 
27.168911 0.000574 429.425372 570.574054 
27.258203 0.000552 427.891635 572.107812 
27.347494 0.000531 426.363382 573.636087 
27.436785 0.000511 424.840591 575.158898 
27.526076 0.000492 423.323244 576.676264 
27.615366 0.000473 421.811321 578.188206 
27.704656 0.000455 420.304802 579.694743 
27.793946 0.000438 418.803668 581.195894 
27.883235 0.000422 417.307898 582.691680 
27.972524 0.000406 415.817475 584.182119 
28.061813 0.000391 414.332378 585.667231 
28.151102 0.000377 412.852589 587.147035 
28.240391 0.000363 411.378088 588.621550 
28.329679 0.000349 409.908856 590.090795 
28.418967 0.000337 408.444874 591.554790 
28.508255 0.000324 406.986123 593.013552 
28.597542 0.000313 405.532585 594.467102 
28.686830 0.000301 404.084241 595.915458 
28.776117 0.000290 402.641072 597.358638 
28.865404 0.000280 401.203059 598.796661 
28.954691 0.000270 399.770184 600.229546 
29.043978 0.000260 398.342429 601.657311 
29.133264 0.000251 396.919775 603.079974 
29.222551 0.000242 395.502204 604.497554 
29.311837 0.000234 394.089697 605.910070 
29.401123 0.000225 392.682236 607.317538 
29.490409 0.000217 391.279804 608.719978 
29.579695 0.000210 389.882382 610.117408 
29.668981 0.000203 388.489953 611.509845 
29.758267 0.000196 387.102497 612.897307 
29.847552 0.000189 385.719999 614.279813 
29.936838 0.000182 384.342438 615.657379 
30.026123 0.000176 382.969799 617.030025 
30.115409 0.000170 381.602064 618.397766 
30.204694 0.000164 380.239214 619.760622 
30.293979 0.000159 378.881233 621.118609 
30.383264 0.000153 377.528102 622.471744 
30.472549 0.000148 376.179805 623.820047 
30.561834 0.000143 374.836325 625.163532 
30.651119 0.000138 373.497643 626.502219 
30.740403 0.000134 372.163743 627.836123 
30.829688 0.000129 370.834608 629.165263 
30.918973 0.000125 369.510220 630.489655 
31.008257 0.000121 368.190563 631.809316 
31.097542 0.000117 366.875620 633.124263 
31.186826 0.000113 365.565373 634.434514 
31.276110 0.000109 364.259807 635.740084 
31.365395 0.000106 362.958904 637.040990 
31.454679 0.000102 361.662647 638.337250 
31.543963 0.000099 360.371021 639.628880 
31.633247 0.000096 359.084007 640.915897 
31.722531 0.000093 357.801591 642.198316 
31.811816 0.000090 356.523755 643.476155 
31.901100 0.000087 355.250484 644.749429 
31.990384 0.000084 353.981760 646.018156 
32.079667 0.000082 352.717567 647.282351 
32.168951 0.000079 351.457890 648.542031 
32.258235 0.000077 350.202712 649.797211 
32.347519 0.000074 348.952017 651.047908 
32.436803 0.000072 347.705790 652.294139 
32.526087 0.000070 346.464013 653.535918 
32.615370 0.000067 345.226671 654.773261 
32.704654 0.000065 343.993749 656.006186 
32.793938 0.000063 342.765230 657.234707 
32.883222 0.000061 341.541099 658.458840 
32.972505 0.000060 340.321340 659.678600 
33.061789 0.000058 339.105937 660.894005 
33.151072 0.000056 337.894876 662.105068 
33.240356 0.000054 336.688140 663.311806 
33.329639 0.000053 335.485713 664.514234 
33.418923 0.000051 334.287581 665.712368 
33.508206 0.000050 333.093729 666.906222 
33.597490 0.000048 331.904140 668.095812 
33.686773 0.000047 330.718800 669.281154 
33.776057 0.000045 329.537693 670.462262 
33.865340 0.000044 328.360805 671.639152 
33.954624 0.000043 327.188119 672.811838 
34.043907 0.000041 326.019622 673.980336 
34.133190 0.000040 324.855299 675.144661 
34.222474 0.000039 323.695133 676.304828 
34.311757 0.000038 322.539112 677.460851 
34.401040 0.000037 321.387218 678.612745 
34.490324 0.000036 320.239439 679.760525 
34.579607 0.000035 319.095759 680.904206 
34.668890 0.000034 317.956164 682.043802 
34.758173 0.000033 316.820638 683.179329 
34.847457 0.000032 315.689168 684.310800 
34.936740 0.000031 314.561739 685.438230 
35.026023 0.000030 313.438337 686.561633 
35.115306 0.000029 312.318947 687.681024 
35.204590 0.000028 311.203554 688.796417 
35.293873 0.000028 310.092145 689.907827 
35.383156 0.000027 308.984706 691.015267 
35.472439 0.000026 307.881221 692.118753 
35.561722 0.000025 306.781678 693.218297 
35.651005 0.000025 305.686061 694.313914 
35.740289 0.000024 304.594357 695.405619 
35.829572 0.000023 303.506553 696.493424 
35.918855 0.000023 302.422633 697.577345 
36.008138 0.000022 301.342584 698.657394 
36.097421 0.000022 300.266392 699.733586 
36.186704 0.000021 299.194045 700.805934 
36.275987 0.000020 298.125526 701.874453 
36.365270 0.000020 297.060824 702.939156 
36.454553 0.000019 295.999925 704.000056 
36.543836 0.000019 294.942814 705.057167 
36.633120 0.000018 293.889478 706.110503 
36.722403 0.000018 292.839905 707.160077 
36.811686 0.000017 291.794080 708.205903 
36.900969 0.000017 290.751990 709.247994 
36.990252 0.000016 289.713621 710.286362 
37.079535 0.000016 288.678961 711.321023 
37.168818 0.000016 287.647996 712.351988 
37.258101 0.000015 286.620713 713.379272 
37.347384 0.000015 285.597099 714.402886 
37.436667 0.000014 284.577141 715.422845 
37.525950 0.000014 283.560825 716.439161 
37.615233 0.000014 282.548139 717.451848 
37.704516 0.000013 281.539069 718.460918 
37.793799 0.000013 280.533603 719.466384 
37.883082 0.000013 279.531728 720.468259 
37.972365 0.000012 278.533432 721.466556 
38.061648 0.000012 277.538700 722.461288 
38.150931 0.000012 276.547521 723.452467 
38.240214 0.000012 275.559882 724.440107 
38.329497 0.000011 274.575770 725.424219 
38.418780 0.000011 273.595172 726.404817 
38.508063 0.000011 272.618077 727.381912 
38.597346 0.000010 271.644471 728.355518 
38.686629 0.000010 270.674342 729.325647 
38.775912 0.000010 269.707678 730.292312 
38.865195 0.000010 268.744467 731.255524 
38.954478 0.000009 267.784695 732.215296 
39.043761 0.000009 266.828351 733.171640 
39.133044 0.000009 265.875422 734.124569 
39.222327 0.000009 264.925896 735.074095 
39.311610 0.000009 263.979762 736.020229 
39.400893 0.000008 263.037007 736.962985 
39.490175 0.000008 262.097618 737.902374 
39.579458 0.000008 261.161584 738.838408 
39.668741 0.000008 260.228894 739.771099 
39.758024 0.000008 259.299534 740.700459 
39.847307 0.000007 258.373493 741.626500 
39.936590 0.000007 257.450759 742.549233 
40.025873 0.000007 256.531321 743.468672 
40.115156 0.000007 255.615167 744.384826 
40.204439 0.000007 254.702284 745.297709 
40.293722 0.000007 253.792662 746.207332 
40.383005 0.000006 252.886288 747.113706 
40.472288 0.000006 251.983151 748.016843 
40.561571 0.000006 251.083239 748.916755 
40.650854 0.000006 250.186541 749.813452 
40.740136 0.000006 249.293046 750.706948 
40.829419 0.000006 248.402742 751.597252 
40.918702 0.000006 247.515617 752.484377 
41.007985 0.000006 246.631661 753.368334 
41.097268 0.000005 245.750861 754.249133 
41.186551 0.000005 244.873207 755.126788 
41.275834 0.000005 243.998688 756.001307 
41.365117 0.000005 243.127291 756.872704 
41.454400 0.000005 242.259007 757.740988 
41.543683 0.000005 241.393823 758.606172 
41.632966 0.000005 240.531730 759.468265 
41.722249 0.000005 239.672715 760.327280 
41.811531 0.000005 238.816768 761.183227 
41.900814 0.000004 237.963878 762.036118 
41.990097 0.000004 237.114034 762.885962 
42.079380 0.000004 236.267225 763.732771 
42.168663 0.000004 235.423440 764.576556 
42.257946 0.000004 234.582669 765.417327 
42.347229 0.000004 233.744900 766.255096 
42.436512 0.000004 232.910123 767.089873 
42.525795 0.000004 232.078327 767.921669 
42.615078 0.000004 231.249503 768.750494 
42.704360 0.000004 230.423638 769.576359 
42.793643 0.000004 229.600722 770.399274 
42.882926 0.000004 228.780745 771.219251 
42.972209 0.000003 227.963697 772.036299 
43.061492 0.000003 227.149567 772.850430 
43.150775 0.000003 226.338344 773.661652 
43.240058 0.000003 225.530019 774.469978 
43.329341 0.000003 224.724580 775.275417 
43.418624 0.000003 223.922018 776.077979 
43.507906 0.000003 223.122321 776.877676 
43.597189 0.000003 222.325481 777.674516 
43.686472 0.000003 221.531487 778.468510 
43.775755 0.000003 220.740328 779.259669 
43.865038 0.000003 219.951995 780.048002 
43.954321 0.000003 219.166477 780.833520 
44.043604 0.000003 218.383764 781.616233 
44.132887 0.000003 217.603847 782.396150 
44.222170 0.000003 216.826715 783.173282 
44.311452 0.000003 216.052359 783.947639 
44.400735 0.000003 215.280768 784.719230 
44.490018 0.000002 214.511932 785.488065 
44.579301 0.000002 213.745842 786.254155 
44.668584 0.000002 212.982489 787.017509 
44.757867 0.000002 212.221861 787.778137 
44.847150 0.000002 211.463950 788.536048 
44.936433 0.000002 210.708746 789.291252 
45.025716 0.000002 209.956238 790.043760 
45.114998 0.000002 209.206418 790.793579 
45.204281 0.000002 208.459276 791.540721 
45.293564 0.000002 207.714803 792.285195 
45.382847 0.000002 206.972988 793.027010 
45.472130 0.000002 206.233822 793.766176 
45.561413 0.000002 205.497296 794.502702 
45.650696 0.000002 204.763400 795.236598 
45.739979 0.000002 204.032126 795.967872 
45.829261 0.000002 203.303463 796.696535 
45.918544 0.000002 202.577402 797.422596 
46.007827 0.000002 201.853934 798.146064 
46.097110 0.000002 201.133051 798.866948 
46.186393 0.000002 200.414741 799.585257 
46.275676 0.000002 199.698997 800.301001 
46.364959 0.000002 198.985809 801.014189 
46.454242 0.000002 198.275168 801.724830 
46.543524 0.000002 197.567065 802.432934 
46.632807 0.000002 196.861491 803.138508 
46.722090 0.000002 196.158436 803.841562 
46.811373 0.000002 195.457893 804.542106 
46.900656 0.000001 194.759851 805.240147 
46.989939 0.000001 194.064302 805.935696 
47.079222 0.000001 193.371238 806.628761 
47.168505 0.000001 192.680648 807.319350 
47.257787 0.000001 191.992525 808.007474 
47.347070 0.000001 191.306859 808.693140 
47.436353 0.000001 190.623642 809.376357 
47.525636 0.000001 189.942865 810.057134 
47.614919 0.000001 189.264519 810.735479 
47.704202 0.000001 188.588596 811.411403 
